id,title,culture,period,century,medium,dimensions,department,description,classification,accessionyear,accessionmethod
319263,Untitled,Chinese,,20th century,"Mixed media on canvas, with artist’s signature","painting proper: 45.5 x 46 cm (17 15/16 x 18 1/8 in.)
framed: 47.6 × 47.9 × 4.1 cm (18 3/4 × 18 7/8 × 1 5/8 in.)",Department of Asian Art,"Streaks of red, black, and white vie for supremacy in this painting. Textures of thick pigment, mostly acrylic, add richness to the surface, while the composition seems to suggest a powerful striding figure. Within each of the layers, a calligraphic energy informs the brushwork.
Zhuang Zhe, a native of Beijing, was the son of a prominent family of intellectuals who reestablished themselves in Taiwan in 1948. He graduated from National Taiwan Normal University and joined the Fifth Moon Group in 1958. With his wife, a ceramic artist, he resettled in Ann Arbor, Michigan, and later moved to New York.",Paintings,2016.0,Gift
319265,"Deep Ravine, Rushing Torrent",Chinese,,20th century,"Hanging scroll; ink on paper, with artist’s inscription, signature, and seal","painting proper: 135.8 x 68.4 cm (53 7/16 x 26 15/16 in.)
full mounting: 211 x 85.1 cm (83 1/16 x 33 1/2 in.)",Department of Asian Art,"A rugged mountain rises from a deep canyon, while water rushes down channels amid the rocks. Ink brushstrokes applied densely and tightly define craggy peaks, rock faces, and trees, the last seeming to grow against all odds from openings in the canyon walls.
Yu Chengyao inscribed the painting, “Deep Ravine, Rushing Torrent. Gigantic rocks pile up on lofty peaks. Spring waters, green as jade, splash across dangerous paths. White clouds hover above the emerald valley. When can I return home?”
“Home” for Yu was mainland China. He served as a general in the Chinese army during the Sino-Japanese War (1937–45) and then moved to Taiwan with the Nationalist government in 1949. With no formal training in the arts, he took up painting in 1954. In technique, his paintings bear little relation to the brushwork of traditional Chinese masters, but in composition they approach the monumentality of the great landscapists of the Northern Song period (960–1127).",Paintings,2013.0,Gift
319268,Pine Grove,Chinese,,20th century,Hanging scroll; ink and color on paper,"painting proper: H. 62.8 × W. 94.8 cm (24 3/4 × 37 5/16 in.)
overall mounting: H. 173.8 × W. 102 cm (68 7/16 × 40 3/16 in.)",Department of Asian Art,"The hanging scroll frames a horizontally oriented color painting that features a cluster of pine trees standing before a small thatched hut. The highly textured trees are rendered with a combination of dry brush and layers of dabs of color. A flock of birds composed of two short lines each flies in the distance. There is a 14-line Chinese inscription in the upper left corner, and two square red seals with Chinese characters are located to the left of the inscription and in the lower right corner of the painting.",Paintings,2021.0,Gift
319269,Landscape,Chinese,,20th century,"Hanging scroll; ink and color on paper, with artist’s inscription, signature, and seals","painting proper: 78.2 x 39.4 cm (30 13/16 x 15 1/2 in.)
full mounting: 181 x 60 cm (71 1/4 x 23 5/8 in.)",Department of Asian Art,"A splash of ink holds the center of the painting, and details are filled in around it to create an abstracted yet representational landscape. The most detailed portion of the painting is the small group of buildings that appear as if by magic atop the splash. The surroundings—highly abstracted trees below and loosely defined peaks and a waterfall in the distance—heighten the suggestion of a small paradise, impossibly remote and elusive.
The artist inscribed the painting, “Asking my brother Chu-tsing, the expert, for his comment. Painted in Forest Hills, New York, North America, in the 74th year of the Republic, during the early spring of the jiazi year [1984]. A traveling native of Taojiang, Hu Nianzu.”
In 1948 Hu left mainland China—Taojiang in Hunan province was his family home—for Taiwan. There he studied with Huang Junbi (1898–1991) at National Taiwan Normal University. He spent many years in New York State before returning to Taiwan, where he resides today. This painting reflects the strong influence of Huang Junbi.",Paintings,2017.0,Gift
319272,Landscape,Chinese,,20th century,"Vertical wall scroll; ink on fibrous paper, with artist’s seal, and inscription, signature, and seals of Rao Zongyi
","painting proper: 65 x 46.7 cm (25 9/16 x 18 3/8 in.)
Framed: 118.11 x 71.12 x 5.08 cm (46 1/2 x 28 x 2 in.)",Department of Asian Art,"Rugged strokes of deep black ink define a fleeting glimpse through stalactites into a cave paradise, a scholar’s retreat hidden fast in the mountains. The expressive brushwork calls to mind the works of China’s seventeenth-century individualist painters, especially Shitao (also known as Daoji; 1642–1707). The artist did not sign this painting, but impressed his seal near the lower right corner.
The inscription on the painting is not by the artist, but by Rao Zongyi, a scholar. The inscription reads, “Emerald layers cover old trailing branches. The sky, with stars densely packed, is revealed. Chu-tsing asked Ximing to paint this.”
The artist, who received his training at the Shanghai Academy of Art, spent the war years in Sichuan province and later moved to Hong Kong, where he taught painting in an academic setting. Traditionally, it was common for a literati artist to paint a work for a friend and ask a fellow scholar-artist with expertise in poetry and calligraphy to inscribe it. Peng and his colleague Rao continued that tradition here.",Paintings,2017.0,Gift
319274,High Mountains and Magnificent Peaks,Chinese,,20th century,"Accordion-fold album of eight center-folded leaves, seven of them painted; ink on paper, with artist’s dedication, signature, and seal","overall: 31.7 x 380 cm (12 1/2 x 149 5/8 in.)
each leaf: 31.7 x 47.5 cm (12 1/2 x 18 11/16 in.)",Department of Asian Art,"The horizontal format of this album allows the viewer physically to unfold an intricate vista that begins at the right with gentle hills and mist, builds toward a crescendo of towering peaks and scraggy trees, and concludes quietly with a flock of birds retreating into the distance. The musical rhythm of the composition is accented by repeating trees in positive and negative tones and distant shadows beyond the tall peaks. The otherworldly beauty of the scene recalls the Daoist lands of the immortals depicted by Wu Bin (active 1591–1643), in which fantasy and reality coalesce in a strange yet alluringly harmonic world. The close-up view of the mountains in this painting reveals the dry brushwork and “scorched ink” that have become Xia Yifu’s characteristic techniques.
Despite the artist’s limited formal academic training in painting and calligraphy, his works display an air of elegance that reflects a classic aesthetic vision. In the words of Chu-tsing Li, “his rocks and mountains become symbols of human integrity and moral dignity [and] his trees and plants are depicted with such freshness and ingenuity that they seem like newly created objects.”",Paintings,2015.0,Gift
319275,Green Mountains,Chinese,,20th century,"Vertical wall scroll; ink and color on paper, with artist’s signature and seal","painting proper: 80 x 64 cm (31 1/2 x 25 3/16 in.)
Framed: 102.87 x 85.09 x 5.08 cm (40 1/2 x 33 1/2 x 2 in.)",Department of Asian Art,"Colored washes evoke the idyllic blue-and-green landscapes of classical Chinese painting with a luminous clarity, yet the hue is untraditional. The varied tones of green give the work a more Western watercolor style, but the brushwork is unmistakably Chinese. An artist without formal training in painting and calligraphy, Xia Yifu developed an individual technique that could capture the monumentality of traditional landscapes.
Chu-tsing Li said of Xia’s work: “We can see a reflection of the artist’s own inner nature, as well as the embodiment of the intricacies of nature, the desire for transcendence and release from mortal life, and a realm in which everything, including one’s self, is forgotten.”",Paintings,2014.0,Gift
319279,View of Mount Huang,Chinese,,20th century,Hanging scroll; ink on paper,"painting proper: H. 85 × W. 45.5 cm (33 7/16 × 17 15/16 in.)
overall mounting: H. 201 × W. 61.8 cm (79 1/8 × 24 5/16 in.)",Department of Asian Art,"The hanging scroll frames a vertically oriented painting in black ink. Towering mountains fill the bottom three-quarters of the composition. In the foreground, a tall pine tree with horizontally creeping branches stands over a rocky outcropping in the bottom center. Another jagged cliff is visible beyond it to the left, and on the other side of a stretch of mist are two taller and more distant peaks. The central tree is rendered in solid black ink as though backlit.  The craggy surfaces of the rocks employ dry brush, and the enshrouding mists are formed from layered washes. A line of Chinese characters runs along the middle of the right side, and two red square seals are found below the inscription and on the bottom left corner.",Paintings,2021.0,Gift
319281,Finger Painting of Lotus,Chinese,,20th century,"Hanging scroll; ink on paper, with artist’s dedication, signature, and seals","painting proper: 68 x 42.6 cm (26 3/4 x 16 3/4 in.)
full mounting: 182.5 x 57.7 cm (71 7/8 x 22 11/16 in.)",Department of Asian Art,"The watery black splotches, diluted ink dots, and combination of wet and dry lines that make up this composition provide only a subtle suggestion of the artist’s intended subject. The broad forms at upper right appear to be lotus leaves, but the other elements escape immediate recognition. A notation following the artist’s signature identifies the work as a finger painting. Practitioners of the technique often claim that it offers a more direct means of self-expression. The Chinese
tradition of applying ink to paper with the fingers or fingernails instead of a brush is said to date back as far as the Tang dynasty (618–907), demonstrating that innovative techniques in Chinese painting are not strictly modern.
Zhang Lichen, a professor at the Central Academy of Fine Arts, Beijing, is known for his elegant and vigorous flower and bamboo paintings. In this work he achieves an expressive, abstract quality. The impression of movement and the absence of color evoke the aesthetic of calligraphy.",Paintings,2018.0,Gift
319282,South Heavenly Gate of Putuo Mountain,Chinese,,20th century,Hanging scroll; ink and color on paper,"painting proper: H. 50.8 × W. 67.9 cm (20 × 26 3/4 in.)
overall mounting: H. 184.5 × W. 86 cm (72 5/8 × 33 7/8 in.)",Department of Asian Art,"The hanging scroll frames a horizontally oriented color painting. In the foreground, seen from above, green fields adjoin a sand-colored shoreline along a crescent-shaped bay. Boats with rolled sails have docked, and people walk about on shore. In the midground is a wooded outcropping at the left edge of the bay. Across a greater stretch of water are visible several outlying islands. More boats with lowered sails approach the shore, but those receding into the distance beyond the bay have raised sails. A line of Chinese characters runs along the bottom of the left side, with one red square seal below.",Paintings,2021.0,Gift
319283,Landscape of Tibet,Chinese,,20th century,Hanging scroll; ink and color on paper,"painting proper: H. 68.8 × W. 45.4 cm (27 1/16 × 17 7/8 in.)
overall mounting: H. 189 × W. 66.3 cm (74 7/16 × 26 1/8 in.)",Department of Asian Art,"The hanging scroll frames a vertically oriented color painting. Jagged snowcapped peaks rendered in dry brush—and more distant peaks in a blue-gray wet brush—dominate the upper quarter of the composition. Wetly rendered terraces on the black slopes descend towards the saturated malachite green of the valley’s grasses, all seeming to bleed into one another. Shepherds in red robes stand in the fields at the water’s edge, surrounded by their flocks and with their huts visible in the distance, at the foot of the mountains. Chinese characters run along the middle of the left side, with one red square seal immediately below and other slightly above.",Paintings,2021.0,Gift
319284,Sketch on a Summer Day,Chinese,,20th century,"Vertical wall scroll; ink and color on paper, with artist’s signature and seal","painting proper: 68.2 x 43.9 cm (26 7/8 x 17 5/16 in.)
Framed: 101.6 x 72.39 x 5.08 cm (40 x 28 1/2 x 2 in.)",Department of Asian Art,"Wet black ink layered over dry, staccato brushstrokes and splattered dots of black and brown form a large mountain mass at this composition’s center. A rickety staircase that climbs from the shore to the top of the mountain bisects the massive form and leads to a cluster of houses and whimsical trees. The thin gray ink washes that make up the sky and distant mountains impart a sense of gloom and yet are tempered by the bright yellow sun hovering above. The use of splashed ink in painting has a long tradition in China; many artists, both ancient and modern, have created a personal style through its unpredictability and spontaneity.
Li Huasheng’s career has been dogged by politics: during the Cultural Revolution (1966–76) he was forced to paint in secret, and then, during the Spiritual Pollution campaign in 1983, when the government criticized artists for their “decadence and impurity,” he was targeted as an enemy of the state.",Paintings,2013.0,Gift
319287,Clearing after Snow,Chinese,,20th century,"Hanging scroll; ink and color on paper, with artist’s inscription, dedication, signature, and seals","painting proper: 68 x 49.4 cm (26 3/4 x 19 7/16 in.)
full mounting: 192.2 x 71.5 cm (75 11/16 x 28 1/8 in.)",Department of Asian Art,"Austerity and quietude pervade this landscape of angular forms with delicate lines for the barren trees and gentle shading on the massive, moonlit, snow-covered rocks and hills. Through rhythmic brushwork, the artist has created a structure of horizontals and verticals, layered to evoke a feeling of gentle movement.
Wan Qingli’s work reflects his diverse background and training. Growing up in Beijing, he learned classical poetry and painting from Li Keran (1907–1989) and from Lu Yanshao (1909–1993). Yet his self-expressive means reveal a propensity for synthesizing old and new. This landscape is markedly different from classical snowscapes. A feeling of starkness and modernity pervades the otherwise timeless mountain scene. Reflections in the icy water create an impression of moonlight, and the low vantage point suggests the artist’s experimentation with picture space.
The artist’s inscription alludes to painting on a moonlit, drizzly night and to his loneliness, since the work was painted while he was living in America. He dedicated the painting to his new teacher in America, Chu-tsing Li, and to his wife, Yao-wen Li.",Paintings,2013.0,Gift
319290,Rugged Hills of North America,Chinese,,20th century,"Hanging scroll; ink and color on paper, with artist’s inscription, dedication, signature, and seals","painting proper: 136.8 x 69.5 cm (53 7/8 x 27 3/8 in.)
full mounting: 216.5 x 92.5 cm (85 1/4 x 36 7/16 in.)",Department of Asian Art,"The intense color and shading in undulating bands convey a lushness and musical resonance that together define a highly innovative approach to landscape painting. The artist’s inscription bears out this impression: “The strangeness of the rugged hills in North America is quite in line with the grandeur of landscapes painted by Song painters. But [they] had never seen these hills, so they did not establish this method. . . .” The implication is that a new landscape in a new world validates a new approach. Though Wan may have felt a cultural loneliness in America, he no doubt found the natural beauty of this continent of great inspiration.
In 1989 Wan left America to teach in Hong Kong. Though Hong Kong’s culture is more familiar, urban life troubles him. He turns to nature for solace, as suggested by the second half of his inscription: “People today only follow the decadent school of ink painting and are, therefore, unaware of the true meaning of ink and brush. Grasping the outward appearance of nature leads to spiritual resonance with the divine power of the Creator, and this is the painting principle of both antiquity and the present.”",Paintings,2015.0,Gift
319292,"Small Is Beautiful, Less Is More",Chinese,,20th century,"Accordion-fold album of twelve center-folded leaves, featuring the twelve symbols of the Chinese zodiac in sequential order; ink and ink and color on paper, with artist’s inscriptions","each leaf: 16.8 x 23.8 cm (6 5/8 x 9 3/8 in.)
closed album: 17 × 12 × 2.5 cm (6 11/16 × 4 3/4 × 1 in.)",Department of Asian Art,"Chen’s album offers delicate renderings of animals, birds, fruits, and vegetables in the “boneless” style of past masters, in which ink or color washes are applied without outlines or distinct brushstrokes. The vivid color washes are rich and wet, accented by fine ink lines. Here the artist has created a personal miniature world in which living creatures exist apart from real time or space. And yet, upon closer examination, it becomes apparent that the creatures depicted are the twelve animals of the Chinese zodiac for the cycle of years from 1984 to 1995. Standing in for the dragon is the appropriate Chinese character, rather than a depiction of the beast. The Chinese calendar dates appear on each page, as do puns or homonyms that refer to auspicious omens suggested by each animal.",Paintings,2016.0,Gift
319299,Tour Group in a Landscape,Chinese,,20th century,"Hanging scroll; ink on paper, with artist’s signature and seal","painting proper: 48.7 x 44.3 cm (19 3/16 x 17 7/16 in.)
full mounting: 198 x 65.2 cm (77 15/16 x 25 11/16 in.)",Department of Asian Art,"In Tour Group, figures stare out of the painting as if posing for a photograph. Surrounding them are the elements of a classical garden, including lotus ponds, scholars’ pavilions, trees, and rocks. The shapes of the rocks and plants merge with the equally strange shapes of the human figures drawn in childlike fashion. In the “distance” at the top of the painting, a dark and remote landscape looms.
Yu Peng’s childhood interests in puppetry and ink and oil painting led him to develop a style so eccentric that he was denied admission into any fine arts school. His search for his cultural roots took him from his native Taiwan to mainland China, where he visited Beijing, Hangzhou, and the Buddhist caves at Dunhuang, in Gansu province. He found elements of folk art that he incorporated into his paintings.
Exaggeration, spatial fragmentation, and deliberate clumsiness yield a comic theatricality. While creating a kind of “archaic awkwardness,” or gu zhuo, that was a hallmark of literati painting, they also subvert the refinements of that genre, reflecting the displacement of the Chinese painting tradition in the modern world of Taiwan.",Paintings,2013.0,Gift
319325,Louis Agassiz (1807-1873),American,,19th century,Watercolor on ivory,8.5 x 6.5 cm (3 3/8 x 2 9/16 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2007.0,Purchase
320113,In the Rockies,American,,19th century,Oil on paper,33 x 48.3 cm (13 x 19 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2007.0,Gift
320161,The Summons,American,,19th century,Oil on canvas,79.4 x 114.9 cm (31 1/4 x 45 1/4 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2007.0,Gift
320170,"183 Fragments of Two Wall Paintings from Nuzi, with accompanying watercolor drawings",Hurrian,Mitannian period,2nd millennium BCE,Painted mud-plaster,sight: 40.01 x 74.93 cm (15 3/4 x 29 1/2 in.),Department of Ancient and Byzantine Art & Numismatics,"Geometric border-type design showing squares with masks (animal, human)",Paintings,1928.0,Gift
320281,Portrait of a Man,American,,19th century,Watercolor on ivory,8.7 x 7 cm (3 7/16 x 2 3/4 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2007.0,Purchase
320309,Love's Walk,American,,20th century,Oil and/or acrylic on canvas,213.36 x 274.32 cm (84 x 108 in.),Department of Modern & Contemporary Art,,Paintings,2007.0,Gift
320310,Nurses in the Park,American,,19th century,Oil on board,"26.3 × 35.3 cm (10 3/8 × 13 7/8 in.)
frame: 44 × 53 cm (17 5/16 × 20 7/8 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2021.0,Gift
320990,A Lady with a Lute Player Beside Her,Dutch,,17th century,Oil on panel,"40 x 29.7 cm (15 3/4 x 11 11/16 in.)
Frame: 57.5 x 47 cm (22 5/8 x 18 1/2 in.)","Department of Paintings, Sculpture & Decorative Arts",,Paintings,2021.0,Gift
320992,Unfinished painting,American,,20th century,Acrylic on canvas,87 × 72 cm (34 1/4 × 28 3/8 in.),Straus Center for Conservation and Technical Studies,"An unfinished painting on canvas. The painting is currently unstretched but shows evidence of having been mounted on a stretcher suring the painting process. Numerous creases throughout the painted canvas also suggest that the unfinished work was once folded. The painting is predominantly red, with a dark blue vertical stripe at the far right side (as currently mounted) and there appears to be a white priming layer that extends from the left side of the red field to about a cm left of the blue field. There is dirt and other residue embedded in the paint surface overall.",Paintings,2007.0,Gift
321102,Harold Amos (1919-2000),American,,21st century,Oil on canvas,116.8 x 66 cm (46 x 26 in.),Harvard University Portrait Collection,,Paintings,2007.0,Commission
322081,Landscape After Xia Gui,Chinese,,21st century,"Hanging scroll; ink on paper; with signature of the artist reading Dinghai chunyue Zhang Hong hua; with three seals of the artist reading Zhang, Hong hua, and Yin Shan","painting proper: 111.2 x 55.6 cm (43 3/4 x 21 7/8 in.)
mounting: 226.7 x 94.62 cm (89 1/4 x 37 1/4 in.) -- including cord and roller ends",Department of Asian Art,"Painted in ink on paper by Arnold Chang (Zhang Hong; b. 1954), this hanging scroll represents a mountainous landscape with a lake, river, or other body of water in the immediate foreground. Titled ""Landscape after Xia Gui,"" the painting recalls the diagonally composed, misty landscapes painted by Xia Gui (active c. 1195–1224), one of the great masters of landscape painting during the Southern Song period (1127–1279). Located in the upper right corner, the artist’s short inscription and signature read ""Dinghai chunyue Zhang Hong hua;"" this text can be translated as “Painted [by] Zhang Hong [in the] early spring [of the] dinghai [year].” (The cyclical dinghai year corresponds to 2007.)",Paintings,2015.0,Gift
322351,Helen Jackson Cabot Almy (Mrs. Charles Almy),American,,19th century,Oil on canvas,"framed: 67.3 x 61 x 8.3 cm (26 1/2 x 24 x 3 1/4 in.)
48.9 x 41.3 cm (19 1/4 x 16 1/4 in.)","Department of American Paintings, Sculpture & Decorative Arts","

",Paintings,2007.0,Gift
323331,Pink Japanese Glaucidium (Shirane-aoi) and Yellow Kibana no komanotsume,Japanese,"Meiji era, 1868-1912",20th century,Unbacked album leaf painting; ink and color on silk,Silk: H. 35.7 cm x W. 23.6 cm (14 1/16 x 9 5/16 in.),Department of Asian Art,,Paintings,2007.0,Gift
323544,Summer Orange,American,,20th century,"Oil, acrylic, spray enamel and pencil on canvas",106.7 x 243.8 cm (42 x 96 in.),Department of Modern & Contemporary Art,,Paintings,2007.0,Gift
323704,Pietro Bachi (1787-1853),American,,19th century,Oil on canvas,76.5 x 63.8 cm (30 1/8 x 25 1/8 in.),Harvard University Portrait Collection,,Paintings,2008.0,Purchase
323715,The Artist Sketching,American,,19th century,Oil on artist's board,"23.5 x 16.5 cm (9 1/4 x 6 1/2 in.)
framed: 59.1 x 52.1 cm (23 1/4 x 20 1/2 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2008.0,Purchase
323717,A Gentleman,American,,19th century,Watercolor on ivory,"7.6 x 6 cm (3 x 2 3/8 in.)
framed: 8.3 x 6.7 cm (3 1/4 x 2 5/8 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2008.0,Purchase
323718,A Gentleman,American,,18th century,Watercolor on ivory,oval; framed: 4.8 x 4.1 cm (1 7/8 x 1 5/8 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2008.0,Purchase
323719,A Young Lady,American,,19th century,Watercolor on ivory,framed: 8.9 x 7.6 cm (3 1/2 x 3 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2008.0,Purchase
323725,Heron Under Blossoming Lotus Plant at the Water's Edge,Korean,"Chosŏn dynasty, 1392-1910",20th century,Hanging scroll; ink and color on paper; with artist signature and seals,"painting proper: H. 134.1 x W. 43.5 cm (52 13/16 x 17 1/8 in.)
mounting (including cord and roller ends): H. 206 x W. 65.5 cm (81 1/8 x 25 13/16 in.)",Department of Asian Art,"Executed in ink and light color on paper, this painting in hanging scroll format depicts a white heron standing in shallow waters before grasses, reeds, and a blossoming lotus plant. The heron is portrayed in profile facing the viewer's left, with one leg straight and submerged beneath the water, the other bent and raised slightly above the surface, revealing its talons. The lotus plant artfully frames the bird -- a broad, dark colored lotus leaf provides a contrasting backdrop to the bird’s white, feathered body, while another curled leaf and full white blossom hover above its head like a canopy. While the heron is painted in reserve -- the white of the paper left unpainted while a series of short ink brushstrokes outline his main form -- select areas of foliage are saturated in wet colors, the diluted pigments pooled and layered to create a blurred, watery effect in the composition. The artist, An Chung-sik, inscribed, dated, signed, and applied his seals at the upper left, indicating that he painted the work in the eighth lunar month of the year corresponding to 1909.  

In both the Chinese and Korean traditions, the heron and lotus depicted together is a symbol of the ideal Confucian scholar, as the terms for both form a rebus representing the continual success of a scholar-official. 
",Paintings,2016.0,Gift
323742,Ewart Guinier (1911-1990),American,,21st century,Oil  on canvas,"86.7 x 66.4 cm (34 1/8 x 26 1/8 in.)
102.1 x 81.6 cm (40 3/16 x 32 1/8 in.)",Harvard University Portrait Collection,,Paintings,2008.0,Commission
323829,Womb World Mandala (Taizōkai mandara),Japanese,"Kamakura period, 1185-1333",13th century,Hanging scroll; gold on silk,"painting proper: 90.4 x 79.3 cm (35 9/16 x 31 1/4 in.)
mounting, including cord and roller ends: 192.8 x 101.3 cm (75 7/8 x 39 7/8 in.)

",Department of Asian Art,,Paintings,2014.0,Gift
324908,Wild Winds through Lofty Mountains,Chinese,,21st century,"Hanging scroll; ink on paper; with signature reading Yu Peng xie; with inscribed cyclical-year designation reading dinghai (i.e., 2007); with square, red, intaglio seal reading Yu Peng","painting proper: 233.0 x 53.5 cm (91 3/4 x 21 1/16 in.)
scroll mounting: 288.29 x 64.14 cm (113 1/2 x 25 1/4 in.)",Department of Asian Art,,Paintings,2008.0,Purchase
325797,Dutch Village Scene with Hanging Laundry,German,,19th century,Oil on panel,"39.3 x 50 cm (15 1/2 x 19 11/16 in.)
frame: 72.5 x 83.5 cm (28 9/16 x 32 7/8 in.)",Busch-Reisinger Museum,"Matthias Eberle's text on the picture in the catalogue raisonne argues that we are looking at a scene in a fishing village (cf. the fish drying on the line), and so probably Katwijk or Zaandvoort. This is washing and cleaning day, as indicated not only by the woman bent over the wash, but also by the open windows and doors.",Paintings,2008.0,Purchase
326496,Edith M. Stokey (1924-2012),American,,21st century,Oil  on canvas,"96.5 x 81.3 cm (38 x 32 in.)
framed: 109.5 x 94.3 cm (43 1/8 x 37 1/8 in.)",Harvard University Portrait Collection,,Paintings,2008.0,Commission
326529,Ventriloquist,American,,20th century,Egg tempera over graphite underdrawing on gessoed hardboard,"50.8 x 61 cm (20 x 24 in.)
framed: 76.5 x 85.4 x 7 cm (30 1/8 x 33 5/8 x 2 3/4 in.)","Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2008.0,Purchase
327031,Mary Eliot Holyoke (Mrs. Elizur Holyoke) (1655-1721),American,,18th century,Oil on canvas,87.6 x 76.8 cm (34 1/2 x 30 1/4 in.),"Department of American Paintings, Sculpture & Decorative Arts",,Paintings,2009.0,Purchase
328153,1967-86,Chinese,,20th century,Horizontal wall scroll; ink and colors on paper; with dated signature reading Feng Zhongrui dingwei bashiliu,"painting proper: 54.4 x 89.8 cm (21 7/16 x 35 3/8 in.)
mounting: 62.9 x 113 cm (24 3/4 x 44 1/2 in.)",Department of Asian Art,,Paintings,2008.0,Purchase
328154,1974-21,Chinese,,20th century,Vertical wall scroll; ink and colors on paper; with dated signature reading Feng Zhongrui qisi zhi ershiyi,"painting proper: 87.3 x 68.7 cm (34 3/8 x 27 1/16 in.)
mounting: 100 x 73.9 cm (39 3/8 x 29 1/8 in.)",Department of Asian Art,,Paintings,2008.0,Purchase
328155,2007-24,Chinese,,21st century,Vertical wall scroll; traditional and acrylic colors and collage on paper; with dated signature reading Feng Zhongrui lingqi zhi niesi,121.4 x 91 cm (47 13/16 x 35 13/16 in.),Department of Asian Art,,Paintings,2008.0,Purchase
328422,Untitled (male - green always offering),American,,20th century,Acrylic paint on photograph [on tile(?)],"30.48 x 30.48 cm (12 x 12 in.)
framed: 41.28 x 40.64 cm (16 1/4 x 16 in.)",Department of Modern & Contemporary Art,,Paintings,2008.0,Gift
328423,Untitled (female - green instead),American,,20th century,Acrylic paint on photograph [on tile(?)],"30.48 x 30.48 cm (12 x 12 in.)
framed: 41.28 x 40.96 cm (16 1/4 x 16 1/8 in.)",Department of Modern & Contemporary Art,,Paintings,2008.0,Gift
328433,Tarascon,American,,20th century,oil on canvas,132.1 x 121.9 cm (52 x 48 in.),Department of Modern & Contemporary Art,,Paintings,2008.0,Gift
328445,Over There,American,,20th century,acrylic on linen,40.01 x 40.01 cm (15 3/4 x 15 3/4 in.),Department of Modern & Contemporary Art,,Paintings,2008.0,Gift
328449,Untitled,American,,20th century,graphite and acrylic paint on plywood,121.92 x 121.92 cm (48 x 48 in.),Department of Modern & Contemporary Art,,Paintings,2008.0,Gift
328451,Very Pretty Waterfall for Herb and Dorothy,American,,20th century,oil on canvas,91.4 x 92.1 cm (36 x 36 1/4 in.),Department of Modern & Contemporary Art,,Paintings,2008.0,Gift
328488,Untitled,American,,21st century,Acrylic on PVC panel,184.79 x 155.58 x 10.16 cm (72 3/4 x 61 1/4 x 4 in.),Department of Modern & Contemporary Art,,Paintings,2008.0,Purchase
329957,Diagonal,German,,20th century,Oil on canvas,110 x 110 cm (43 5/16 x 43 5/16 in.),Busch-Reisinger Museum,,Paintings,2008.0,Gift
329958,Saxon Motif,German,,20th century,Oil on canvas,195 x 130 cm (76 3/4 x 51 3/16 in.),Busch-Reisinger Museum,,Paintings,2008.0,Gift
329959,Male Nude (Self-portrait),German,,20th century,"Fingerpainting, oil on canvas","200 x 169 cm (78 3/4 x 66 9/16 in.)
framed: 203.8 x 166.1 x 4.4 cm (80 1/4 x 65 3/8 x 1 3/4 in.)",Busch-Reisinger Museum,,Paintings,2008.0,Gift
329960,Venus and Mars,German,,20th century,Oil on cloth,180 x 140 cm (70 7/8 x 55 1/8 in.),Busch-Reisinger Museum,,Paintings,2008.0,Gift
329961,Men without Women - Parsifal,German,,20th century,Oil and crayon on canvas,162 x 130 cm (63 3/4 x 51 3/16 in.),Busch-Reisinger Museum,,Paintings,2008.0,Gift
329962,Rock II,German,,20th century,Oil on canvas,200 x 130 cm (78 3/4 x 51 3/16 in.),Busch-Reisinger Museum,,Paintings,2008.0,Gift
330052,Tree Flowers II (Baumblumen II),German,,20th century,Crayon and acrylic on paper mounted on canvas,154.5 x 114.5 cm (60 13/16 x 45 1/16 in.),Busch-Reisinger Museum,,Paintings,2008.0,Gift
330147,Drew Gilpin Faust (b. 1947),American,,21st century,Oil on canvas,"132.1 x 86.4 cm (52 x 34 in.)
framed: 135.9 x 90.2 cm (53 1/2 x 35 1/2 in.)",Harvard University Portrait Collection,,Paintings,2008.0,Commission
